VIN,Model,Type,Year,Brand,Dealership,Miles,BoughtPrice,InventoryStatus,ListingPrice
OAN1426GHJHQ0N3OM,AMG GT,Hatchback,2016,Mercedes-Benz,4,8687,17585,Available,21886.23
07IBI8DVG6CM5L0W2,BRZ,Truck,2024,Subaru,4,22857,25658,Available,29982.4
51H4XSJU3LYQG8B5D,Supra,Minivan,2017,Toyota,1,99017,5515,Sold,6176
YISE7GU81HCQQUJOM,R8,Hatchback,2017,Audi,4,78405,8259,Available,9261.76
OA9O2Y9FXH3B9HYFC,GLC,SUV,2017,Mercedes-Benz,2,73982,10314,Sold,13651.07
IN01K0EPRKHCEZW7Y,GT-R,Minivan,2022,Nissan,2,78644,11870,Sold,13626.37
4KNM5SMLQ1YL77JGJ,Mazda6,Sedan,2015,Mazda,2,31915,15150,Sold,17889.77
5AGO4GXN9CD5HV0UM,NSX,Hatchback,2020,Honda,3,42283,18255,Available,21114.9
59ZYCG0IF11X8WVMC,BRZ,Hatchback,2022,Subaru,4,29955,17778,Sold,21133.58
VQ1YAOJFJ34XVJJL5,Gladiator,Minivan,2023,Jeep,1,58909,16845,Available,18821.86
L2RCZPTJBCXXURU8Y,Corvette,Truck,2021,Chevrolet,4,70386,15369,Available,18900.26
Q40DDYDQ6NC9XB9GU,Model S,SUV,2018,Tesla,2,51391,14535,Sold,16234.19
9R61JMFDPTMB3BW08,AMG GT,Truck,2018,Mercedes-Benz,4,8850,23933,Reserved,31115.03
HUC7JHZMMVFFJTMEA,Stinger,Minivan,2016,Kia,4,21411,12268,Available,14211.59
K1W3TOBA2N61T8KJA,5 Series,SUV,2017,BMW,4,111828,5097,Sold,6294.81
PSZNJ7KBGQ1DFP4WN,Model S,SUV,2016,Tesla,1,55549,10443,Available,13784.97
W844X8LNXNX9YAS78,GT-R,Coupe,2017,Nissan,4,94263,6553,Reserved,8274.6
XVC858DTV601Y55V1,Veloster,Coupe,2022,Hyundai,4,25144,21558,Sold,26586.18
FZ2983MT8IXST1PSO,Golf,Coupe,2023,Volkswagen,4,103565,8556,Available,10105.35
67ZL59040TBVJE23Y,Stinger,Truck,2020,Kia,4,53602,13770,Reserved,16293.36
DB4P9CVP1SXSLU5XJ,Cybertruck,Minivan,2019,Tesla,3,97158,9135,Available,11577.44
M7B2T9FH16HB4Q1JR,MX-5 Miata,Truck,2015,Mazda,2,101067,5006,Sold,6750.77
MZ01CKY95Z3MZZ3SD,Stinger,Truck,2021,Kia,3,32316,22468,Available,28432.35
J182Y2AM2M1D3CMGS,Bronco,Minivan,2020,Ford,3,50511,16848,Available,20882.18
IZ12JQDE2K4FNVCC2,Elantra,Sedan,2022,Hyundai,3,63066,11999,Sold,15390.67
5TGZ5DU9TEYF8KHEA,BRZ,Coupe,2019,Subaru,4,49810,15025,Sold,18274.93
CG7WDQUCM4LTO1RHP,Jetta,Sedan,2022,Volkswagen,2,20534,25013,Reserved,27890.39
WH2GEFD1JR6RD3NT9,Cybertruck,Coupe,2015,Tesla,4,66266,9038,Reserved,11212.31
61D845K2A9RM4HAU0,Forester,Sedan,2020,Subaru,2,81258,10406,Sold,13937.86
UE8G0TJ0WA2DENOF2,Model Y,SUV,2021,Tesla,4,29270,21723,Sold,24847.33
L0U2BAMKX0O7T48FI,NSX,Hatchback,2016,Honda,2,13347,17524,Available,22299.31
DHRKGI684I5XBYIWR,Veloster,Coupe,2017,Hyundai,1,115551,5000,Available,5751.17
41DSAY59UZHIORT30,Tahoe,Truck,2023,Chevrolet,3,20754,23410,Available,28886.93
JRSCWBEYCM18RI8F8,Cybertruck,Hatchback,2018,Tesla,1,49857,19328,Available,21727.94
MYB0QIADN83H3QL4J,Gladiator,Sedan,2023,Jeep,3,20976,21040,Sold,25512.95
LZHCH413R8NAVRNHS,Gladiator,Truck,2015,Jeep,3,75679,8462,Reserved,10907.86
D12Q65SF89O7VSYVP,Telluride,SUV,2024,Kia,1,116241,6149,Reserved,7298.2
YTXTQPFN96CVVEVVS,5 Series,SUV,2017,BMW,4,75396,8790,Available,11130.14
7JCROBR9IMZOUSI7R,Veloster,Minivan,2021,Hyundai,3,35112,21927,Reserved,28480.16
PAY79FJYPG8TIGKOQ,BRZ,Minivan,2024,Subaru,4,20112,31047,Available,41348.22
8SZAJSZ1I9FRN0OHD,Pilot,Sedan,2024,Honda,1,72448,14337,Sold,16611.72
559CI9SESQUP64AAM,Gladiator,Coupe,2020,Jeep,1,50985,19089,Sold,22903.54
RF1HYAJOH0H0J5TSI,A6,Sedan,2020,Audi,3,104167,7828,Reserved,8909.08
HFKNGT6M7I2LM9XJ0,X3,SUV,2024,BMW,1,93734,13439,Available,18117.4
EYO5NPD2DP7WFV9L3,Camaro,Minivan,2018,Chevrolet,3,48725,15161,Reserved,20190.67
XKYEMC11LHS98XUZ8,Supra,Coupe,2017,Toyota,3,41019,13749,Available,16979.87
V9LI8UX0WEJC9O98O,F-150,Truck,2018,Ford,2,81739,9288,Reserved,12172
VPX0B12R9Z9QGJLL2,Gladiator,Truck,2017,Jeep,4,56284,12818,Reserved,15769.21
VXD54ZT53OZWF7AB7,Veloster,Minivan,2019,Hyundai,4,62090,16326,Reserved,20503.76
XZYJCN72B97DAANIZ,Gladiator,Minivan,2015,Jeep,2,19102,14759,Available,16563.75
EYM5ORDKC0J4QLQ5C,Camaro,Minivan,2023,Chevrolet,3,112345,8275,Sold,10664.97
2YNWEIOQJMGSLAPK4,MX-5 Miata,Hatchback,2021,Mazda,2,102641,8418,Reserved,9528.57
CH2WBSCYLC7I6HSX5,MX-5 Miata,Minivan,2021,Mazda,3,68408,11709,Available,15298.01
LUH22LTZNZZUSZBU8,Tucson,Sedan,2018,Hyundai,1,77764,13216,Reserved,17121.42
WWD16694M4J4IZASW,Veloster,Hatchback,2015,Hyundai,3,85654,7625,Available,9738.54
EEFSAJMOQL5EN2BI3,Cybertruck,Hatchback,2022,Tesla,1,57548,16139,Available,17898.8
8QVL53YXDN148AORL,Equinox,SUV,2020,Chevrolet,3,78075,11229,Available,13202.86
QRU0W4AGV0NX8V3RS,R8,Truck,2015,Audi,3,47272,10506,Available,12247.67
5TL1EXMI6OH4NUNE2,Model S,Sedan,2015,Tesla,2,117683,5000,Available,5950.17
XR8PI5X1ND9VXQ9OV,R8,Coupe,2020,Audi,2,22348,18554,Sold,20815.93
PZXY0S7CI0X6MI8TF,Veloster,Truck,2024,Hyundai,4,58051,16077,Available,21450.57
QWBFRB6FRUDLLUDCK,Gladiator,Hatchback,2017,Jeep,2,119856,5000,Reserved,6192.25
FU1TA7WJYVMA2B7QK,3 Series,SUV,2018,BMW,1,15903,25511,Reserved,30010.66
CGJ2M0UED3ENPD7MP,X3,Coupe,2023,BMW,2,109715,6815,Reserved,8172.86
HLWH89KY1JNIBUQE7,RAV4,SUV,2022,Toyota,4,72718,11429,Reserved,13849.67
JRU3K744CVP0A07JF,R8,Minivan,2021,Audi,2,69035,16009,Sold,20013.63
7HE4ISTEA946Z9IV9,Camaro,Hatchback,2020,Chevrolet,2,86044,11551,Sold,14195.25
SCENGX1GTBB2MEBN0,BRZ,Coupe,2016,Subaru,4,99056,5568,Available,7404.59
F4JHSDT9EJMNIFP7D,Stinger,Coupe,2015,Kia,1,73231,10710,Sold,13111.62
GKBM0P20CM4H7RM7G,Veloster,Minivan,2018,Hyundai,3,112132,5184,Reserved,6988.24
M7AJ7XI8L80ZH76JB,BRZ,Truck,2019,Subaru,2,6303,28703,Available,37682.91
XFLU878DK0QYGBTQN,Mazda3,Sedan,2024,Mazda,4,46072,21139,Sold,24354.83
44S0MQGKVRDFUPSVL,Grand Cherokee,SUV,2020,Jeep,3,11984,25291,Available,33704.02
DH70LCFONY4MAO196,Mazda3,Sedan,2017,Mazda,3,49274,10486,Reserved,11839.65
G4SBRHN9EJVGK74WA,Grand Cherokee,SUV,2015,Jeep,2,67498,10343,Reserved,13491.02
SGDM8QCQ9DYQ3XV9J,Model 3,Sedan,2024,Tesla,2,97591,8829,Reserved,10552.03
OJZEQCW295TVBVDQQ,Altima,Sedan,2019,Nissan,2,54583,18674,Available,24640.22
FXWZ1I6SJV5NNPM9K,Silverado,SUV,2018,Chevrolet,1,70081,10732,Reserved,14134.2
43V1ARVU0QZV3UHPB,NSX,Minivan,2024,Honda,3,30768,22952,Sold,29871.6
8SO7U7VH3XXP4DO48,BRZ,Minivan,2019,Subaru,2,79257,14014,Reserved,18183.27
MN1FBZATTX3VQS88Z,Supra,Minivan,2022,Toyota,3,73731,11385,Available,13390.69
7FLWN61EKBKGFXUOC,AMG GT,Truck,2016,Mercedes-Benz,3,86846,6985,Reserved,7824.81
85CRXV7BPI4XPFI4X,C-Class,Coupe,2023,Mercedes-Benz,3,37973,20059,Reserved,24085.74
P20XQR3QUB7YRLC2M,Camaro,Minivan,2020,Chevrolet,4,59584,17320,Sold,19803.36
1G1S6GPXZ27CSB45B,Jetta,Sedan,2020,Volkswagen,4,22451,21975,Available,27990.39
RSBCWWEVVH3XWV50T,AMG GT,Truck,2018,Mercedes-Benz,3,49753,16352,Available,19402.06
2JOV6PXGX4OWCYOX1,Escape,Truck,2016,Ford,2,66629,10145,Sold,13633.89
8C6A4Q4K7RYZ6FO7K,E-Class,Coupe,2022,Mercedes-Benz,1,117253,5000,Reserved,6301.22
70GGO21CVO0LH90L5,Sonata,Sedan,2020,Hyundai,4,43951,16459,Available,21489.2
UX8M1WI6X1P8PXZ6J,Cybertruck,Hatchback,2018,Tesla,3,67423,16138,Reserved,18286.47
SN0IKVOEBQFEKE5GI,Z4,Minivan,2016,BMW,1,83692,7822,Sold,10289.87
0UJLVKUFHUPKWUBXP,NSX,Coupe,2024,Honda,3,98149,10665,Sold,14191.8
IPA0N1Y8FZ45OOPOR,Tiguan,SUV,2018,Volkswagen,3,82035,10036,Sold,12261.64
9WEBXR8SVJEENDQKQ,CX-5,Sedan,2018,Mazda,4,106328,8429,Available,10549.43
PWVS5D4NARSAD3DHP,Forte,Sedan,2018,Kia,1,16449,24090,Reserved,31105.07
I45G3UXCNOV0L8HPN,MX-5 Miata,Truck,2020,Mazda,1,94462,9681,Sold,11072.25
O7NBH101X95GV3I9T,Golf,Hatchback,2017,Volkswagen,4,97899,7023,Available,8607.68
W8T9SWFHB8RLCAZYN,Stinger,Coupe,2023,Kia,1,12892,29903,Available,35873.61
R2SN7XRX4AH1PIPMV,Stinger,Hatchback,2019,Kia,1,81271,11742,Sold,13345.88
CZDOREEZNX5YCOS98,Altima,SUV,2017,Nissan,1,69508,8619,Reserved,10272.84
8B3Y9SURR429JB3IR,Santa Fe,Sedan,2018,Hyundai,1,110891,6092,Sold,6805.03
9JX2VJQSO4VA01AGT,Tahoe,Coupe,2021,Chevrolet,4,73832,13390,Sold,14815.41
O39UA2JK6XHAWSNF5,Bronco,Hatchback,2015,Ford,3,98997,6938,Reserved,7866.25
JYUY8Z4M1FMDVDB21,Atlas,Sedan,2017,Volkswagen,2,93169,5920,Reserved,7937.41
AE0JE3TXZ2FXU8GOV,Golf,Hatchback,2015,Volkswagen,4,35735,15910,Reserved,19686.75
LN90FI8RVVIJIMAAN,C-Class,Sedan,2015,Mercedes-Benz,3,5502,18332,Sold,24591.56
M1V9WGF8CZN5UA4FS,Cybertruck,Truck,2021,Tesla,2,22190,22290,Reserved,26929.09
WT49T7N02VKJCCDCI,Stinger,Truck,2017,Kia,1,103688,5000,Reserved,5889.77
B4K4OY3MKKTNPPK3O,Cybertruck,Truck,2015,Tesla,1,89996,5788,Sold,7099.19
J0Q4NRN8DY0GZ59AF,5 Series,Sedan,2023,BMW,4,106882,9416,Sold,11392.21
KJWIIIJF8V27PO89C,BRZ,Truck,2020,Subaru,2,115826,5831,Available,6568.13
6A02004WE8M1HK17F,Wrangler,SUV,2021,Jeep,3,68071,15946,Available,20095.25
KPRGYY2R4IR15GY5C,Highlander,SUV,2022,Toyota,2,6846,28264,Reserved,32616.93
UK47SS0IVM34771T1,Golf,Truck,2021,Volkswagen,1,49232,17860,Reserved,22412.46
Q4A0EXKKN1DAGN58O,Equinox,SUV,2017,Chevrolet,4,5464,17969,Available,22686.77
ZWNZCJS7ST5RPPGUK,Explorer,SUV,2016,Ford,1,105703,5000,Available,5690.03
Y32LA5A5SDZU7XZZW,Stinger,Coupe,2016,Kia,3,101609,5000,Sold,5576.69
4F39XF68EWBF2RIIC,Stinger,Coupe,2019,Kia,3,66412,11338,Sold,14684.87
U2QNUCKCE94C7XNTW,Stinger,Minivan,2023,Kia,4,19365,29658,Reserved,36032.99
XVXZ6ILF9PSKJOUGK,NSX,Minivan,2015,Honda,4,79549,7675,Available,8554.1
JK2N6Z8RC12WLC8OE,Tucson,Sedan,2019,Hyundai,3,6091,23927,Reserved,32270.74
6GKIDUQCLIYL5GLX2,Titan,Truck,2024,Nissan,3,88857,12855,Available,14326.19
THYZV86ZIPTT6BFSW,BRZ,Minivan,2024,Subaru,4,100009,8914,Reserved,11354.29
HYCBG53HACCVS0EBK,Veloster,Truck,2018,Hyundai,2,16466,20830,Available,28035.51
U37SB2JUJJDQ125HH,Supra,Coupe,2024,Toyota,4,94837,8920,Available,10345.37
95SF3B4XRN4XMA1IG,Golf,Coupe,2016,Volkswagen,4,91769,6990,Available,7937.58
EAY3PJB4R53E74FI9,Camaro,Hatchback,2015,Chevrolet,2,90495,5871,Sold,6636.26
JOFMEUBT5HZS1V5IO,Bronco,Coupe,2018,Ford,3,96276,10220,Available,12016.87
T386T7CYSGI1BMU7T,Veloster,Minivan,2024,Hyundai,3,10633,23101,Available,25994.66
P5FGDXT95S628UE6K,R8,Coupe,2015,Audi,2,50155,11744,Reserved,14950.59
6YNXRKQ34XL95J8WC,Z4,Minivan,2018,BMW,3,118993,5033,Available,5614.68
UPH1HFT308342JAXT,Golf,Coupe,2015,Volkswagen,1,83914,8432,Sold,10349.06
TE361G7AK9TZJWR66,Forte,Sedan,2022,Kia,2,92619,10251,Reserved,13830.38
FX9OED9V8UQXO6WG8,X5,Sedan,2021,BMW,4,7994,23331,Reserved,30411.79
O7HS4XXANAF8J0OMS,Golf,Minivan,2024,Volkswagen,4,64786,15127,Sold,18966.31
WKS2QJTEEWQGB2YLZ,Stinger,Minivan,2016,Kia,1,66164,11112,Available,13073.97
M4LQ82LX5X9L5RHTM,BRZ,Hatchback,2020,Subaru,1,73349,14357,Available,18032.02
W37PGUSKR7QECAMVQ,F-150,SUV,2019,Ford,4,65446,13599,Available,16750.71
6A6HFX3Y515DRO24P,Santa Fe,SUV,2023,Hyundai,3,71621,16858,Reserved,20339.53
FG185JNRYSM1FXDY8,Veloster,Truck,2020,Hyundai,2,100939,7606,Available,8615.15
2TKP7YHERU10QL06W,Corolla,SUV,2021,Toyota,1,73830,15153,Sold,20026.98
KXTSEA7ZDOO4TK1OD,MX-5 Miata,Hatchback,2021,Mazda,3,85646,10745,Sold,13027.73
U68V80K7FEZBGOS8F,Tiguan,SUV,2019,Volkswagen,4,91842,7820,Sold,8982.49
5290QAUFDI8TSHA77,Q5,Sedan,2024,Audi,2,52710,15765,Reserved,18790.93
KKJ1OTJKKM955RMTE,Veloster,Truck,2015,Hyundai,4,113419,5000,Available,6017.66
XOLOZFUF6SIF8XRRN,3 Series,Sedan,2021,BMW,1,6307,23796,Sold,31098.62
22JM8UUZN26D3TFSS,AMG GT,Truck,2016,Mercedes-Benz,4,79518,7638,Available,9802.64
763NOWMFWGB9S2047,Accord,Sedan,2015,Honda,4,83367,6478,Available,8371.69
LGLT6ENNNWEZC3HSK,Explorer,Sedan,2021,Ford,3,93016,7603,Sold,8384.27
WOCJ7M49STWI3V4TW,Equinox,Sedan,2018,Chevrolet,3,24958,18542,Reserved,22325.28
ISCDDK56W7C42VTHD,K5,Sedan,2024,Kia,2,9677,24491,Available,29887.25
MKOI2X2DZHAEVA9EJ,Grand Cherokee,SUV,2017,Jeep,2,25705,13605,Reserved,15030.78
P679PWBLXJLBGAJH0,GT-R,Coupe,2016,Nissan,2,74016,7595,Available,8847.82
LNU9NVJL63GDASHAR,Z4,Minivan,2019,BMW,1,22078,22175,Sold,28607.36
RK8I34LBL92WIKC8J,Corolla,Sedan,2021,Toyota,2,65436,11696,Available,13266.51
F9D0CYD5ZYYWGOQ6N,Gladiator,Sedan,2016,Jeep,3,108965,5556,Sold,6855.15
B0Z3BM21433OH8ONK,Cybertruck,Hatchback,2017,Tesla,1,56017,12689,Sold,14640.57
JS3B6WUTFFHIQHL87,Tacoma,Truck,2016,Toyota,2,47220,13507,Available,14898.63
3TAI2SCU8YNPZ1SQZ,Stinger,Hatchback,2019,Kia,1,116638,5375,Available,6236.61
4MATL63TQWN7LM0AM,E-Class,Coupe,2018,Mercedes-Benz,1,111759,6895,Sold,9266.66
C0X3A7VLB5FHBC8S0,Legacy,SUV,2016,Subaru,1,18388,15032,Sold,19547.38
CFFV4D01TX9MOP0U1,Golf,Truck,2019,Volkswagen,2,84860,11387,Available,15257.37
GGGY9WMMX7MSJOHUX,NSX,Coupe,2021,Honda,3,72032,13062,Sold,15961.29
FN6NKC81OS3PEKRST,Z4,Truck,2020,BMW,1,77191,11399,Available,12851.62
MTY6UK3YACVL73ADR,GT-R,Hatchback,2022,Nissan,4,99722,9580,Reserved,11850.36
SJXKLA1PFU9F4Y1FG,Forester,Sedan,2021,Subaru,1,51290,18862,Sold,22890.82
DMGJ2SDRAIGBXLSK1,Z4,Hatchback,2022,BMW,1,112136,6563,Sold,8604.68
FJ6UV9AGB8WZWO7M3,GLC,Coupe,2024,Mercedes-Benz,1,107975,7595,Available,8540.73
G7RWCD7X3QVG6RNR8,Cybertruck,Coupe,2019,Tesla,2,56361,13263,Sold,16208.19
UFVC3K8WQKFMPFK0N,Corolla,Truck,2016,Toyota,2,118172,5000,Available,5687.56
1446BJ94XSBUT1IX8,Supra,Coupe,2024,Toyota,1,61421,19218,Sold,22699.71
HMAVGFJFUV103HSHY,3 Series,SUV,2022,BMW,3,70690,13697,Sold,17591.59
CUBCX2KVR3MPPIAKT,R8,Hatchback,2018,Audi,1,78903,11406,Sold,13903.97
60FV83WB6D9ALE7MA,NSX,Coupe,2018,Honda,2,16096,21850,Reserved,26088.29
EW6IKAD7FDPOLKBRI,MX-5 Miata,Truck,2021,Mazda,3,108504,7730,Available,9265.33
4ICL2D7EYP5FYNNW5,BRZ,Coupe,2018,Subaru,3,50204,18058,Sold,21937.97
GSAD9M77W4ZXSEBZW,Cybertruck,Coupe,2017,Tesla,2,11931,15364,Sold,19915.65
YQAV72PZ35RCSS5QA,GT-R,Minivan,2024,Nissan,2,103560,11127,Sold,14721.26
AZ5CHG3FS95W67Y6T,BRZ,Coupe,2015,Subaru,3,87294,6661,Available,8917.97
NARM5XPFWYSVCVHLG,Veloster,Hatchback,2021,Hyundai,4,18484,18574,Reserved,24085.39
WNOO4J4SGJDFYCU4D,Z4,Truck,2015,BMW,3,5726,19025,Sold,22427.65
4517W5QVMXYMT7WXF,5 Series,Sedan,2018,BMW,1,93517,7734,Available,9837.91
DV5077E8HDCMPAFIE,Gladiator,Hatchback,2022,Jeep,1,106509,6326,Reserved,7650.67
NZ4ZBAULQOLEKZQGL,AMG GT,Truck,2020,Mercedes-Benz,2,28365,20590,Reserved,23959.92
C0BGP8G3OVY0BBLB5,AMG GT,Hatchback,2019,Mercedes-Benz,1,79030,12933,Reserved,16945.05
AR8XJXDE2Z65PYPNL,Cybertruck,Minivan,2021,Tesla,1,66167,11490,Reserved,12749.38
K7ATK6MQKR9BUPHNN,Sentra,SUV,2015,Nissan,4,24990,13286,Available,17609.8
Q9HEDWZ6DEDVPK5VM,Tucson,Sedan,2021,Hyundai,3,104788,6468,Available,7861.01
6UJCJJGC5450WFQ0E,AMG GT,Minivan,2024,Mercedes-Benz,3,115530,7029,Available,8851.62
XU509N3KONCJI5YZ6,Tiguan,Sedan,2015,Volkswagen,2,21001,15248,Available,19286.26
CPLHGW5KUMLFL6GU0,Veloster,Coupe,2018,Hyundai,3,7331,22118,Available,29279.35
H0LC2C8NJ1I1S90W6,R8,Hatchback,2019,Audi,2,87284,11739,Reserved,14781.37
UHGVE63EIN6HIY5KI,Equinox,Coupe,2017,Chevrolet,1,16973,17003,Available,21312.98
LXELJYCB0BYBUG9FK,X3,SUV,2018,BMW,4,36946,18250,Reserved,20379.1
6T3FT5VGIA1ZW6LWP,Escape,SUV,2016,Ford,1,74357,10073,Available,12385.78
C0XE8BT5R7Q5TZRDS,Explorer,Truck,2019,Ford,2,43273,17148,Reserved,19506.57
V5U687EU4UEO1LVL5,Gladiator,Coupe,2018,Jeep,2,72441,10382,Sold,13334.21
UQWTJA93V06PE8VS1,Escape,Truck,2019,Ford,1,59402,15987,Available,19632.92
DF38GK9XW0PO9XEO4,BRZ,Truck,2015,Subaru,4,46017,9705,Available,12325.9
4GM6BE1HITEWSYVRM,Cybertruck,Minivan,2021,Tesla,3,95492,8825,Reserved,9799.44
09WHUJTIMNQG8CYG9,Stinger,Truck,2017,Kia,1,19955,17722,Reserved,19869.87
XD8OTHVD4ZE5SQTVV,MX-5 Miata,Minivan,2020,Mazda,4,52209,18398,Available,23532.53
OZKB90GTKITQFJ24A,Model 3,SUV,2024,Tesla,3,88368,14669,Available,16400.25
306WPUF8TQN8CHTBP,Stinger,Minivan,2017,Kia,4,40089,12838,Reserved,14350.5
VKW1PSTFYJI15T6IE,GT-R,Hatchback,2017,Nissan,3,33764,11021,Reserved,12156.46
U2EPHI8EPW1GOQ0PF,Titan,SUV,2018,Nissan,4,93591,9682,Available,12965.41
GVOB1Q399PD3XODC4,GT-R,Hatchback,2016,Nissan,4,36170,12131,Sold,15580.78
URDQ53OT5PP9Y75WG,Escape,Sedan,2016,Ford,2,7385,19636,Reserved,23333.71
5P8BO5LWTHNTKZ4ZB,Mazda3,Sedan,2016,Mazda,4,49352,13561,Sold,15922.43
IHU6646S4UHU4TYBB,Gladiator,Coupe,2018,Jeep,4,6549,23630,Reserved,28058.87
XSMNLYECK3KZZZ0X8,Veloster,Coupe,2017,Hyundai,2,45788,10109,Available,13077.64
1QUGBSF63W35AC8DA,NSX,Minivan,2018,Honda,3,113799,5529,Available,6996.08
T714D0A4WM7QVTSKO,MX-5 Miata,Coupe,2022,Mazda,3,41777,18655,Available,21384.21
MI8HWAEX97Q4G81QN,Mazda3,Sedan,2021,Mazda,1,78117,10476,Sold,11979.59
4IC7ADUZE1N396M3X,Stinger,Minivan,2023,Kia,1,116007,6939,Sold,7803.59
KBMYVFRGDV0NU7LVF,Cybertruck,Minivan,2022,Tesla,4,9950,20978,Reserved,26538.76
YFFK0PTO5CPLSS3X5,Veloster,Coupe,2017,Hyundai,3,28550,11712,Sold,15121.28
Z3AEYOVSUY1BCY3IX,Camry,Sedan,2023,Toyota,1,41804,22663,Available,26430.99
5SPPJ0XSB97U8CAV8,R8,Truck,2020,Audi,3,117375,6227,Available,6882.31
TIJ7DRB6QJZDB07DE,X3,Sedan,2021,BMW,1,46414,15222,Available,17056.9
4LOVX8CSVGVEU768T,R8,Minivan,2015,Audi,4,91613,5602,Available,7517.69
X5C5DEODGO7NSI29C,Elantra,SUV,2021,Hyundai,1,97881,9726,Sold,11416.97
R7QQ5UTPIE7U17A6I,GT-R,Coupe,2018,Nissan,1,42162,16930,Reserved,21878.74
R18B6P0DZ4AEF9K04,Accord,Truck,2017,Honda,2,44051,10541,Available,13241.24
QZKRPU29U2IOIN08J,X5,Sedan,2020,BMW,3,31003,19229,Sold,22987.98
OI7FXZWPLJ27TPBL1,Altima,Truck,2021,Nissan,4,8854,20459,Reserved,23556.94
J83HETZCHX49G90YU,5 Series,SUV,2015,BMW,3,36216,11505,Reserved,13004.64
CN8EHZBA5C7KUXFDG,Bronco,Hatchback,2022,Ford,3,73663,13878,Reserved,17399.59
0E9J2XHDXDCAUWL9Z,AMG GT,Truck,2020,Mercedes-Benz,1,96535,8180,Sold,10582.13
HB5CSJIRAVHAO70AV,Veloster,Coupe,2016,Hyundai,2,15309,15428,Sold,19454.34
Q7GW315J8RLE417MR,Golf,Coupe,2024,Volkswagen,3,78807,11600,Available,14297.88
H2CSZXOT30VJ1FGCB,Stinger,Truck,2018,Kia,3,17490,20940,Reserved,23253.61
8RL3LQROM49JMSVB5,Veloster,Hatchback,2021,Hyundai,1,83612,11659,Available,15647.8
N480WRU0V9VT3FH4O,Atlas,SUV,2023,Volkswagen,2,37523,19800,Available,25733.64
T8S3AXTZDNP2EBRM0,Cybertruck,Coupe,2018,Tesla,2,71453,12551,Sold,14724.9
URQCQLK470UN0MXYO,CR-V,SUV,2019,Honda,4,57844,18234,Available,24524.59
99IP98NX0N9EZ4IFU,Escape,SUV,2016,Ford,1,26346,12646,Sold,15813.45
DQ3PMJ42S1XZSQ5OL,R8,Coupe,2018,Audi,4,56540,18507,Reserved,23052.42
AHPF7KOG240EWELYD,Z4,Hatchback,2018,BMW,3,89821,8036,Available,10342.48
53MB98Y2X15XVH6OV,Q5,Sedan,2022,Audi,2,38249,16576,Reserved,21597.57
A81XCO2ZDEL7P98AG,Atlas,SUV,2021,Volkswagen,4,87406,10493,Sold,13264.41
2FNO0GHQJVYJOVZWZ,Sentra,Truck,2018,Nissan,1,62628,14981,Reserved,16958.85
E343D5ZOI3YJHGF6E,Model X,Sedan,2020,Tesla,4,80091,10444,Reserved,12371.62
C14U2L76CRAWXV6QR,Rogue,Sedan,2021,Nissan,4,68824,12936,Sold,17231.02
YAHAONOMGC0HVMKLM,Sentra,Truck,2016,Nissan,3,105011,5021,Sold,5805.05
YIK3Y7WCN0GAOJI21,Cybertruck,Coupe,2019,Tesla,3,78279,9927,Sold,11843.33
CXV4YF4IM5GJEEX9H,Silverado,Sedan,2018,Chevrolet,1,119360,5000,Available,6040.1
QLEMFZPM53A7ONY7N,Bronco,Minivan,2024,Ford,2,83833,14810,Reserved,17917.9
Y390OQ0SPIR64DJNW,Cybertruck,Coupe,2021,Tesla,2,107951,7440,Reserved,9324.07
JATT9UUUD2FTEVRTY,Veloster,Hatchback,2015,Hyundai,3,15727,16491,Sold,22028.17
66X7NZCSZ2ZNROUAK,MX-5 Miata,Hatchback,2020,Mazda,3,9823,21220,Reserved,24618.87
1B1W9E615AT1VMND7,Bronco,Minivan,2023,Ford,4,96741,10919,Sold,12342.57
QHJD32RBIHJDIG75X,5 Series,Sedan,2019,BMW,2,44383,18311,Sold,21046.07
X6D03B164GH1WLKTH,F-150,Sedan,2019,Ford,1,89631,11713,Available,15481.44
4DORH2X6XIM0VV97W,AMG GT,Minivan,2015,Mercedes-Benz,3,56481,10553,Sold,13312.11
24PM6TKDMIYHR5HE0,Cybertruck,Truck,2020,Tesla,1,65572,15892,Available,18617.11
6113NA95FJJ3U3Z61,GLC,Coupe,2017,Mercedes-Benz,3,7706,17954,Reserved,23411.78
OLILY333EYPKVSUQA,Gladiator,Sedan,2023,Jeep,2,18283,28388,Available,37339.94
KJXOR26R47Y8M6MDH,Gladiator,Sedan,2019,Jeep,1,30360,17830,Available,23386.34
S18ZA2TZQ7M07O0TE,Stinger,Minivan,2024,Kia,1,60867,17294,Reserved,22996.38
0SZU4JRUWK7SVA0V1,Tiguan,SUV,2022,Volkswagen,4,14336,22567,Available,26246.78
RSIPQ4DEEBZX7YTN3,Civic,SUV,2021,Honda,4,106218,8682,Sold,11189.02
4OOSOESYLA9IXIWPR,Golf,Minivan,2022,Volkswagen,3,96155,9563,Available,11620.33
YMQ57AMU8J729LKSA,Stinger,Hatchback,2015,Kia,4,110828,5000,Reserved,6552.5
MP68M8MBSSB9NOOV1,NSX,Hatchback,2017,Honda,3,82323,9273,Reserved,11889.12
N8VT5AKTFBH2Y9KB5,CX-5,SUV,2023,Mazda,2,28847,26587,Available,34406.55
